,epoch,batch,group,sample,step,log_prob_new,log_prob_old,importance_ratio,clipped_ratio,kl_loss,reward,advantage,loss_clip,loss_base,loss_total,gradient,sampling_epoch
0,0,0,0,0,0,-7.979461669921875,-7.979461669921875,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,0.10088751515519702,0
1,0,0,0,0,1,-7.949221611022949,-7.949221611022949,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,0.19953766632563397,0
2,0,0,0,0,2,-7.959018707275391,-7.959018707275391,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,0.2957922387208544,0
3,0,0,0,0,3,-7.934992790222168,-7.934992790222168,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,0.3888557338257605,0
4,0,0,0,0,4,-7.969703674316406,-7.969703674316406,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,0.4807411482871898,0
5,0,0,0,0,5,-8.025691986083984,-8.025691986083984,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,0.5714197105543163,0
6,0,0,0,0,6,-7.9807329177856445,-7.9807329177856445,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,0.6590959723914551,0
7,0,0,0,0,7,-8.011831283569336,-8.011831283569336,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,0.7464402082541235,0
8,0,0,0,0,8,-7.97730016708374,-7.97730016708374,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,0.8304906851869752,0
9,0,0,0,0,9,-7.957301139831543,-7.957301139831543,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,0.9137877897966991,0
10,0,0,0,0,10,-7.999444007873535,-7.999444007873535,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,0.9957265848295173,0
11,0,0,0,0,11,-7.994380950927734,-7.994380950927734,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,1.074937604057779,0
12,0,0,0,0,12,-8.002317428588867,-8.002317428588867,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,1.1535865883094474,0
13,0,0,0,0,13,-7.971118927001953,-7.971118927001953,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,1.2282132482069692,0
14,0,0,0,0,14,-7.924385070800781,-7.924385070800781,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,1.3010894149456238,0
15,0,0,0,0,15,-8.02391242980957,-8.02391242980957,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,1.3733173025482197,0
16,0,0,0,0,16,-7.985359191894531,-7.985359191894531,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,1.4430526967288198,0
17,0,0,0,0,17,-7.938098907470703,-7.938098907470703,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,1.5121972633356149,0
18,0,0,0,0,18,-7.958910942077637,-7.958910942077637,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,1.578895480805856,0
19,0,0,0,0,19,-7.996728897094727,-7.996728897094727,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,1.6455096244485068,0
20,0,0,0,0,20,-7.950186729431152,-7.950186729431152,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,1.710551613716822,0
21,0,0,0,0,21,-7.972796440124512,-7.972796440124512,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,1.7749046723364525,0
22,0,0,0,0,22,-7.947937965393066,-7.947937965393066,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,1.8387662998160386,0
23,0,0,0,0,23,-8.019432067871094,-8.019432067871094,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,1.90219905588516,0
24,0,0,0,0,24,-7.864856719970703,-7.864856719970703,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,1.9642422607106949,0
25,0,0,0,0,25,-7.91397762298584,-7.91397762298584,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,2.025960464290217,0
26,0,0,0,0,26,-7.915303707122803,-7.915303707122803,1.0,1.0,0.0,1.9734444618225098,1.7888331413269043,1.7888331413269043,-1.7888331413269043,-0.35776662826538086,2.0894276998435575,0
